Audiofile,start,end,class
S01_U04.CH4.wav,8855.2,8855.3999375,foreground
S01_U04.CH4.wav,8855.24,8862.8399375,background
S01_U04.CH4.wav,8862.68,8863.0399375,foreground
S01_U04.CH4.wav,8862.88,8865.2799375,background
S01_U04.CH4.wav,8865.12,8865.7999375,foreground
S01_U04.CH4.wav,8865.64,8869.9599375,background
S01_U04.CH4.wav,8869.8,8870.0399375,foreground
S01_U04.CH4.wav,8869.88,8878.2399375,background
S01_U04.CH4.wav,8878.08,8878.3599375,foreground
S01_U04.CH4.wav,8878.2,8878.5199375,background
S01_U04.CH4.wav,8878.36,8878.8399375,foreground
S01_U04.CH4.wav,8878.68,8879.3999375,background
S01_U04.CH4.wav,8879.24,8879.7199375,foreground
S01_U04.CH4.wav,8879.56,8880.1999375,background
S01_U04.CH4.wav,8880.04,8880.2399375,foreground
S01_U04.CH4.wav,8880.08,8881.4799375,background
S01_U04.CH4.wav,8881.32,8881.5599375,foreground
S01_U04.CH4.wav,8881.4,8883.7999375,background
S01_U04.CH4.wav,8883.64,8883.9999375,foreground
S01_U04.CH4.wav,8883.84,8884.5199375,background
S01_U04.CH4.wav,8884.36,8884.5599375,foreground
S01_U04.CH4.wav,8884.4,8884.7199375,background
S01_U04.CH4.wav,8884.56,8884.8399375,foreground
S01_U04.CH4.wav,8884.68,8885.0799375,background
S01_U04.CH4.wav,8884.92,8885.5599375,foreground
S01_U04.CH4.wav,8885.4,8885.7599375,background
S01_U04.CH4.wav,8885.6,8885.8799375,foreground
S01_U04.CH4.wav,8885.72,8885.9199375,background
S01_U04.CH4.wav,8885.76,8886.1199375,foreground
S01_U04.CH4.wav,8885.96,8886.1599375,background
S01_U04.CH4.wav,8886,8886.2799375,foreground
S01_U04.CH4.wav,8886.12,8886.9999375,background
S01_U04.CH4.wav,8886.84,8887.1199375,foreground
S01_U04.CH4.wav,8886.96,8888.3199375,background
S01_U04.CH4.wav,8888.16,8888.4799375,foreground
S01_U04.CH4.wav,8888.32,8888.7199375,background
S01_U04.CH4.wav,8888.56,8888.8799375,foreground
S01_U04.CH4.wav,8888.72,8889.5599375,background
S01_U04.CH4.wav,8889.4,8889.6399375,foreground
S01_U04.CH4.wav,8889.48,8890.5999375,background
S01_U04.CH4.wav,8890.44,8890.6399375,foreground
S01_U04.CH4.wav,8890.48,8891.5999375,background
S01_U04.CH4.wav,8891.44,8891.7999375,foreground
S01_U04.CH4.wav,8891.64,8893.3199375,background
S01_U04.CH4.wav,8893.16,8893.4399375,foreground
S01_U04.CH4.wav,8893.28,8893.8399375,background
S01_U04.CH4.wav,8893.68,8893.9999375,foreground
S01_U04.CH4.wav,8893.84,8896.7599375,background
S01_U04.CH4.wav,8896.6,8896.9199375,foreground
S01_U04.CH4.wav,8896.76,8898.4799375,background
S01_U04.CH4.wav,8898.32,8898.7199375,foreground
S01_U04.CH4.wav,8898.56,8898.7999375,background
S01_U04.CH4.wav,8898.64,8898.8799375,foreground
S01_U04.CH4.wav,8898.72,8899.2799375,background
S01_U04.CH4.wav,8899.12,8899.5999375,foreground
S01_U04.CH4.wav,8899.44,8899.9599375,background
S01_U04.CH4.wav,8899.8,8899.9999375,foreground
S01_U04.CH4.wav,8899.84,8900.3999375,background
S01_U04.CH4.wav,8900.24,8900.4399375,foreground
S01_U04.CH4.wav,8900.28,8900.9599375,background
S01_U04.CH4.wav,8900.8,8901.2399375,foreground
S01_U04.CH4.wav,8901.08,8901.5599375,background
S01_U04.CH4.wav,8901.4,8901.6399375,foreground
S01_U04.CH4.wav,8901.48,8902.5599375,background
S01_U04.CH4.wav,8902.4,8902.6399375,foreground
S01_U04.CH4.wav,8902.48,8902.9999375,background
S01_U04.CH4.wav,8902.84,8903.0799375,foreground
S01_U04.CH4.wav,8902.92,8904.7199375,background
S01_U04.CH4.wav,8904.56,8904.8799375,foreground
S01_U04.CH4.wav,8904.72,8905.3999375,background
S01_U04.CH4.wav,8905.24,8905.7599375,foreground
S01_U04.CH4.wav,8905.6,8907.7199375,background
S01_U04.CH4.wav,8907.56,8907.9199375,foreground
S01_U04.CH4.wav,8907.76,8908.1199375,background
S01_U04.CH4.wav,8907.96,8908.1999375,foreground
S01_U04.CH4.wav,8908.04,8909.5199375,background
S01_U04.CH4.wav,8909.36,8910.0399375,foreground
S01_U04.CH4.wav,8909.88,8911.0799375,background
S01_U04.CH4.wav,8910.92,8911.3599375,foreground
S01_U04.CH4.wav,8911.2,8913.3999375,background
S01_U04.CH4.wav,8913.24,8913.4799375,foreground
S01_U04.CH4.wav,8913.32,8913.7199375,background
S01_U04.CH4.wav,8913.56,8914.0399375,foreground
S01_U04.CH4.wav,8913.88,8915.5599375,background
S01_U04.CH4.wav,8915.4,8915.8799375,foreground
S01_U04.CH4.wav,8915.72,8915.9999375,background
S01_U04.CH4.wav,8915.84,8916.0799375,foreground
S01_U04.CH4.wav,8915.92,8916.4799375,background
S01_U04.CH4.wav,8916.32,8916.8399375,foreground
S01_U04.CH4.wav,8916.68,8917.0799375,background
S01_U04.CH4.wav,8916.92,8917.1199375,foreground
S01_U04.CH4.wav,8916.96,8917.4799375,background
S01_U04.CH4.wav,8917.32,8917.7199375,foreground
S01_U04.CH4.wav,8917.56,8917.7999375,background
S01_U04.CH4.wav,8917.64,8917.9999375,foreground
S01_U04.CH4.wav,8917.84,8918.4399375,background
S01_U04.CH4.wav,8918.28,8918.6799375,foreground
S01_U04.CH4.wav,8918.52,8919.0799375,background
S01_U04.CH4.wav,8918.92,8919.3599375,foreground
S01_U04.CH4.wav,8919.2,8919.4399375,background
S01_U04.CH4.wav,8919.28,8919.5999375,foreground
S01_U04.CH4.wav,8919.44,8920.6799375,background
S01_U04.CH4.wav,8920.52,8920.8799375,foreground
S01_U04.CH4.wav,8920.72,8921.4799375,background
S01_U04.CH4.wav,8921.32,8921.8399375,foreground
S01_U04.CH4.wav,8921.68,8921.9199375,background
S01_U04.CH4.wav,8921.76,8922.0799375,foreground
S01_U04.CH4.wav,8921.92,8922.1199375,background
S01_U04.CH4.wav,8921.96,8922.4799375,foreground
S01_U04.CH4.wav,8922.32,8923.6399375,background
S01_U04.CH4.wav,8923.48,8923.8799375,foreground
S01_U04.CH4.wav,8923.72,8923.9599375,background
S01_U04.CH4.wav,8923.8,8924.0799375,foreground
S01_U04.CH4.wav,8923.92,8926.0399375,background
S01_U04.CH4.wav,8925.88,8926.1199375,foreground
S01_U04.CH4.wav,8925.96,8928.8799375,background
S01_U04.CH4.wav,8928.72,8928.9199375,foreground
S01_U04.CH4.wav,8928.76,8928.9999375,background
S01_U04.CH4.wav,8928.84,8929.2799375,foreground
S01_U04.CH4.wav,8929.12,8929.7999375,background
S01_U04.CH4.wav,8929.64,8929.8799375,foreground
S01_U04.CH4.wav,8929.72,8932.9199375,background
S01_U04.CH4.wav,8932.76,8933.0799375,foreground
S01_U04.CH4.wav,8932.92,8933.5599375,background
S01_U04.CH4.wav,8933.4,8933.7599375,foreground
S01_U04.CH4.wav,8933.6,8933.9599375,background
S01_U04.CH4.wav,8933.8,8933.9999375,foreground
S01_U04.CH4.wav,8933.84,8934.1999375,background
S01_U04.CH4.wav,8934.04,8934.2799375,foreground
S01_U04.CH4.wav,8934.12,8934.5199375,background
S01_U04.CH4.wav,8934.36,8934.5599375,foreground
S01_U04.CH4.wav,8934.4,8935.7199375,background
S01_U04.CH4.wav,8935.56,8935.7999375,foreground
S01_U04.CH4.wav,8935.64,8937.1599375,background
S01_U04.CH4.wav,8937,8937.2399375,foreground
S01_U04.CH4.wav,8937.08,8939.5199375,background
S01_U04.CH4.wav,8939.36,8939.5999375,foreground
S01_U04.CH4.wav,8939.44,8939.8399375,background
S01_U04.CH4.wav,8939.68,8939.9199375,foreground
S01_U04.CH4.wav,8939.76,8940.8799375,background
S01_U04.CH4.wav,8940.72,8940.9999375,foreground
S01_U04.CH4.wav,8940.84,8941.1199375,background
S01_U04.CH4.wav,8940.96,8941.2799375,foreground
S01_U04.CH4.wav,8941.12,8942.1199375,background
S01_U04.CH4.wav,8941.96,8942.4399375,foreground
S01_U04.CH4.wav,8942.28,8944.3199375,background
S01_U04.CH4.wav,8944.16,8944.7599375,foreground
S01_U04.CH4.wav,8944.6,8945.1599375,background
S01_U04.CH4.wav,8945,8945.4799375,foreground
S01_U04.CH4.wav,8945.32,8945.5599375,background
S01_U04.CH4.wav,8945.4,8945.5999375,foreground
S01_U04.CH4.wav,8945.44,8949.6399375,background
S01_U04.CH4.wav,8949.48,8949.9599375,foreground
S01_U04.CH4.wav,8949.8,8951.5999375,background
S01_U04.CH4.wav,8951.44,8951.6399375,foreground
S01_U04.CH4.wav,8951.48,8954.4399375,background
S01_U04.CH4.wav,8954.28,8954.5199375,foreground
S01_U04.CH4.wav,8954.36,8954.6399375,background
S01_U04.CH4.wav,8954.48,8954.7999375,foreground
S01_U04.CH4.wav,8954.64,8955.2399375,background
S01_U04.CH4.wav,8955.08,8955.3199375,foreground
S01_U04.CH4.wav,8955.16,8955.6399375,background
S01_U04.CH4.wav,8955.48,8955.7599375,foreground
S01_U04.CH4.wav,8955.6,8957.2399375,background
S01_U04.CH4.wav,8957.08,8957.3599375,foreground
S01_U04.CH4.wav,8957.2,8957.9199375,background
S01_U04.CH4.wav,8957.76,8958.3999375,foreground
S01_U04.CH4.wav,8958.24,8958.6799375,background
S01_U04.CH4.wav,8958.52,8958.8399375,foreground
S01_U04.CH4.wav,8958.68,8959.0799375,background
S01_U04.CH4.wav,8958.92,8959.1999375,foreground
S01_U04.CH4.wav,8959.04,8959.2399375,background
S01_U04.CH4.wav,8959.08,8959.3599375,foreground
S01_U04.CH4.wav,8959.2,8964.1599375,background
S01_U04.CH4.wav,8964,8964.3599375,foreground
S01_U04.CH4.wav,8964.2,8965.6399375,background
S01_U04.CH4.wav,8965.48,8965.8799375,foreground
S01_U04.CH4.wav,8965.72,8966.0399375,background
S01_U04.CH4.wav,8965.88,8966.0799375,foreground
S01_U04.CH4.wav,8965.92,8967.9599375,background
S01_U04.CH4.wav,8967.8,8968.2399375,foreground
S01_U04.CH4.wav,8968.08,8968.3599375,background
S01_U04.CH4.wav,8968.2,8968.5599375,foreground
S01_U04.CH4.wav,8968.4,8969.8799375,background
S01_U04.CH4.wav,8969.72,8969.9999375,foreground
S01_U04.CH4.wav,8969.84,8971.5199375,background
S01_U04.CH4.wav,8971.36,8971.5599375,foreground
S01_U04.CH4.wav,8971.4,8971.8399375,background
S01_U04.CH4.wav,8971.68,8971.9999375,foreground
S01_U04.CH4.wav,8971.84,8976.4799375,background
S01_U04.CH4.wav,8976.32,8976.5599375,foreground
S01_U04.CH4.wav,8976.4,8977.0399375,background
S01_U04.CH4.wav,8976.88,8977.1599375,foreground
S01_U04.CH4.wav,8977,8984.3599375,background
S01_U04.CH4.wav,8984.2,8984.4399375,foreground
S01_U04.CH4.wav,8984.28,8984.7999375,background
S01_U04.CH4.wav,8984.64,8984.9599375,foreground
S01_U04.CH4.wav,8984.8,8986.6799375,background
S01_U04.CH4.wav,8986.52,8986.9999375,foreground
S01_U04.CH4.wav,8986.84,8988.3599375,background
S01_U04.CH4.wav,8988.2,8988.8399375,foreground
S01_U04.CH4.wav,8988.68,8988.9599375,background
S01_U04.CH4.wav,8988.8,8988.9999375,foreground
S01_U04.CH4.wav,8988.84,8989.1999375,background
S01_U04.CH4.wav,8989.04,8989.3999375,foreground
S01_U04.CH4.wav,8989.24,8990.2399375,background
S01_U04.CH4.wav,8990.08,8990.3599375,foreground
S01_U04.CH4.wav,8990.2,8991.3199375,background
S01_U04.CH4.wav,8991.16,8991.6399375,foreground
S01_U04.CH4.wav,8991.48,8992.1599375,background
S01_U04.CH4.wav,8992,8992.2799375,foreground
S01_U04.CH4.wav,8992.12,8995.1199375,background
S01_U04.CH4.wav,8994.96,8995.1599375,foreground
S01_U04.CH4.wav,8995,8997.1599375,background
S01_U04.CH4.wav,8997,8997.4399375,foreground
S01_U04.CH4.wav,8997.28,9000.0799375,background
S01_U04.CH4.wav,8999.92,9000.1599375,foreground
S01_U04.CH4.wav,9000,9001.0799375,background
S01_U04.CH4.wav,9000.92,9001.1999375,foreground
S01_U04.CH4.wav,9001.04,9005.8399375,background
S01_U04.CH4.wav,9005.68,9006.1599375,foreground
S01_U04.CH4.wav,9006,9006.3999375,background
S01_U04.CH4.wav,9006.24,9006.6799375,foreground
S01_U04.CH4.wav,9006.52,9010.6399375,background
S01_U04.CH4.wav,9010.48,9010.7599375,foreground
S01_U04.CH4.wav,9010.6,9012.9599375,background
S01_U04.CH4.wav,9012.8,9013.0399375,foreground
S01_U04.CH4.wav,9012.88,9014.2399375,background
S01_U04.CH4.wav,9014.08,9014.3199375,foreground
S01_U04.CH4.wav,9014.16,9015.3599375,background
S01_U04.CH4.wav,9015.2,9015.5999375,foreground
S01_U04.CH4.wav,9015.44,9017.1999375,background
S01_U04.CH4.wav,9017.04,9017.3599375,foreground
S01_U04.CH4.wav,9017.2,9021.2399375,background
S01_U04.CH4.wav,9021.08,9021.3999375,foreground
S01_U04.CH4.wav,9021.24,9022.7999375,background
S01_U04.CH4.wav,9022.64,9022.9199375,foreground
S01_U04.CH4.wav,9022.76,9023.2799375,background
S01_U04.CH4.wav,9023.12,9023.4799375,foreground
S01_U04.CH4.wav,9023.32,9024.3199375,background
S01_U04.CH4.wav,9024.16,9024.3999375,foreground
S01_U04.CH4.wav,9024.24,9026.8799375,background
S01_U04.CH4.wav,9026.72,9026.9599375,foreground
S01_U04.CH4.wav,9026.8,9028.0799375,background
S01_U04.CH4.wav,9027.92,9028.1199375,foreground
S01_U04.CH4.wav,9027.96,9031.3199375,background
S01_U04.CH4.wav,9031.16,9031.5199375,foreground
S01_U04.CH4.wav,9031.36,9035.1599375,background
S01_U04.CH4.wav,9035,9035.5199375,foreground
S01_U04.CH4.wav,9035.36,9037.6799375,background
S01_U04.CH4.wav,9037.52,9037.9999375,foreground
S01_U04.CH4.wav,9037.84,9039.0399375,background
S01_U04.CH4.wav,9038.88,9039.2799375,foreground
S01_U04.CH4.wav,9039.12,9039.7999375,background
S01_U04.CH4.wav,9039.64,9039.9599375,foreground
S01_U04.CH4.wav,9039.8,9040.1199375,background
S01_U04.CH4.wav,9039.96,9040.4799375,foreground
S01_U04.CH4.wav,9040.32,9046.0799375,background
S01_U04.CH4.wav,9045.92,9046.3599375,foreground
S01_U04.CH4.wav,9046.2,9047.1199375,background
S01_U04.CH4.wav,9046.96,9047.1999375,foreground
S01_U04.CH4.wav,9047.04,9054.0399375,background
S01_U04.CH4.wav,9053.88,9054.1599375,foreground
S01_U04.CH4.wav,9054,9060.1599375,background
S01_U04.CH4.wav,9060,9060.3199375,foreground
S01_U04.CH4.wav,9060.16,9064.6799375,background
S01_U04.CH4.wav,9064.52,9064.7199375,foreground
S01_U04.CH4.wav,9064.56,9066.9999375,background
S01_U04.CH4.wav,9066.84,9067.7999375,foreground
S01_U04.CH4.wav,9067.64,9069.0399375,background
S01_U04.CH4.wav,9068.88,9069.3999375,foreground
S01_U04.CH4.wav,9069.24,9069.5199375,background
S01_U04.CH4.wav,9069.36,9069.9199375,foreground
S01_U04.CH4.wav,9069.76,9070.4799375,background
S01_U04.CH4.wav,9070.32,9071.5599375,foreground
S01_U04.CH4.wav,9071.4,9071.6799375,background
S01_U04.CH4.wav,9071.52,9072.0399375,foreground
S01_U04.CH4.wav,9071.88,9082.7199375,background
S01_U04.CH4.wav,9082.56,9082.8799375,foreground
S01_U04.CH4.wav,9082.72,9084.3999375,background
S01_U04.CH4.wav,9084.24,9084.4799375,foreground
S01_U04.CH4.wav,9084.32,9085.0799375,background
S01_U04.CH4.wav,9084.92,9085.1999375,foreground
S01_U04.CH4.wav,9085.04,9086.7599375,background
S01_U04.CH4.wav,9086.6,9086.8799375,foreground
S01_U04.CH4.wav,9086.72,9088.3199375,background
S01_U04.CH4.wav,9088.16,9088.6399375,foreground
S01_U04.CH4.wav,9088.48,9092.7999375,background
S01_U04.CH4.wav,9092.64,9092.8799375,foreground
S01_U04.CH4.wav,9092.72,9093.7599375,background
S01_U04.CH4.wav,9093.6,9094.1999375,foreground
S01_U04.CH4.wav,9094.04,9094.9199375,background
S01_U04.CH4.wav,9094.76,9094.9999375,foreground
S01_U04.CH4.wav,9094.84,9095.8799375,background
S01_U04.CH4.wav,9095.72,9095.9599375,foreground
S01_U04.CH4.wav,9095.8,9096.7999375,background
S01_U04.CH4.wav,9096.64,9097.1999375,foreground
S01_U04.CH4.wav,9097.04,9097.2399375,background
S01_U04.CH4.wav,9097.08,9097.3199375,foreground
S01_U04.CH4.wav,9097.16,9098.4799375,background
S01_U04.CH4.wav,9098.32,9098.5599375,foreground
S01_U04.CH4.wav,9098.4,9098.7199375,background
S01_U04.CH4.wav,9098.56,9098.8799375,foreground
S01_U04.CH4.wav,9098.72,9099.3599375,background
S01_U04.CH4.wav,9099.2,9099.4799375,foreground
S01_U04.CH4.wav,9099.32,9099.7999375,background
S01_U04.CH4.wav,9099.64,9100.4399375,foreground
S01_U04.CH4.wav,9100.28,9102.7599375,background
S01_U04.CH4.wav,9102.6,9102.8799375,foreground
S01_U04.CH4.wav,9102.72,9105.4399375,background
S01_U04.CH4.wav,9105.28,9105.4799375,foreground
S01_U04.CH4.wav,9105.32,9105.8399375,background
S01_U04.CH4.wav,9105.68,9106.1199375,foreground
S01_U04.CH4.wav,9105.96,9106.4799375,background
S01_U04.CH4.wav,9106.32,9106.6799375,foreground
S01_U04.CH4.wav,9106.52,9109.3599375,background
S01_U04.CH4.wav,9109.2,9109.5199375,foreground
S01_U04.CH4.wav,9109.36,9109.9199375,background
S01_U04.CH4.wav,9109.76,9110.1599375,foreground
S01_U04.CH4.wav,9110,9110.7199375,background
S01_U04.CH4.wav,9110.56,9110.8399375,foreground
S01_U04.CH4.wav,9110.68,9112.9199375,background
S01_U04.CH4.wav,9112.76,9113.1199375,foreground
S01_U04.CH4.wav,9112.96,9113.2799375,background
S01_U04.CH4.wav,9113.12,9113.5199375,foreground
S01_U04.CH4.wav,9113.36,9118.2799375,background
S01_U04.CH4.wav,9118.12,9118.7999375,foreground
S01_U04.CH4.wav,9118.64,9119.7599375,background
S01_U04.CH4.wav,9119.6,9119.9999375,foreground
S01_U04.CH4.wav,9119.84,9121.6399375,background
S01_U04.CH4.wav,9121.48,9121.7599375,foreground
S01_U04.CH4.wav,9121.6,9122.3599375,background
S01_U04.CH4.wav,9122.2,9122.4399375,foreground
S01_U04.CH4.wav,9122.28,9123.0799375,background
S01_U04.CH4.wav,9122.92,9123.2399375,foreground
S01_U04.CH4.wav,9123.08,9123.7599375,background
S01_U04.CH4.wav,9123.6,9123.9599375,foreground
S01_U04.CH4.wav,9123.8,9125.7199375,background
S01_U04.CH4.wav,9125.56,9125.7999375,foreground
S01_U04.CH4.wav,9125.64,9126.4399375,background
S01_U04.CH4.wav,9126.28,9126.6799375,foreground
S01_U04.CH4.wav,9126.52,9126.8399375,background
S01_U04.CH4.wav,9126.68,9127.4799375,foreground
S01_U04.CH4.wav,9127.32,9128.4799375,background
S01_U04.CH4.wav,9128.32,9128.6399375,foreground
S01_U04.CH4.wav,9128.48,9131.1199375,background
S01_U04.CH4.wav,9130.96,9131.3999375,foreground
S01_U04.CH4.wav,9131.24,9131.9999375,background
S01_U04.CH4.wav,9131.84,9132.3999375,foreground
S01_U04.CH4.wav,9132.24,9133.4799375,background
S01_U04.CH4.wav,9133.32,9133.7599375,foreground
S01_U04.CH4.wav,9133.6,9133.9599375,background
S01_U04.CH4.wav,9133.8,9134.1199375,foreground
S01_U04.CH4.wav,9133.96,9134.1599375,background
S01_U04.CH4.wav,9134,9134.2399375,foreground
S01_U04.CH4.wav,9134.08,9135.8799375,background
S01_U04.CH4.wav,9135.72,9136.1599375,foreground
S01_U04.CH4.wav,9136,9136.6799375,background
S01_U04.CH4.wav,9136.52,9136.8399375,foreground
S01_U04.CH4.wav,9136.68,9137.8799375,background
S01_U04.CH4.wav,9137.72,9137.9999375,foreground
S01_U04.CH4.wav,9137.84,9138.3199375,background
S01_U04.CH4.wav,9138.16,9138.3599375,foreground
S01_U04.CH4.wav,9138.2,9139.8799375,background
S01_U04.CH4.wav,9139.72,9140.0799375,foreground
S01_U04.CH4.wav,9139.92,9140.4399375,background
S01_U04.CH4.wav,9140.28,9140.7199375,foreground
S01_U04.CH4.wav,9140.56,9141.5199375,background
S01_U04.CH4.wav,9141.36,9141.6399375,foreground
S01_U04.CH4.wav,9141.48,9141.7999375,background
S01_U04.CH4.wav,9141.64,9141.9199375,foreground
S01_U04.CH4.wav,9141.76,9142.5999375,background
S01_U04.CH4.wav,9142.44,9142.6799375,foreground
S01_U04.CH4.wav,9142.52,9142.9199375,background
S01_U04.CH4.wav,9142.76,9142.9999375,foreground
S01_U04.CH4.wav,9142.84,9144.6799375,background
S01_U04.CH4.wav,9144.52,9144.7199375,foreground
S01_U04.CH4.wav,9144.56,9144.9999375,background
S01_U04.CH4.wav,9144.84,9145.1599375,foreground
S01_U04.CH4.wav,9145,9145.6399375,background
S01_U04.CH4.wav,9145.48,9145.7999375,foreground
S01_U04.CH4.wav,9145.64,9145.8799375,background
S01_U04.CH4.wav,9145.72,9146.5199375,foreground
S01_U04.CH4.wav,9146.36,9147.1599375,background
S01_U04.CH4.wav,9147,9147.1999375,foreground
S01_U04.CH4.wav,9147.04,9147.9199375,background
S01_U04.CH4.wav,9147.76,9148.2399375,foreground
S01_U04.CH4.wav,9148.08,9149.1199375,background
S01_U04.CH4.wav,9148.96,9149.3999375,foreground
S01_U04.CH4.wav,9149.24,9149.7999375,background
S01_U04.CH4.wav,9149.64,9149.9999375,foreground
S01_U04.CH4.wav,9149.84,9150.2799375,background
S01_U04.CH4.wav,9150.12,9150.3999375,foreground
S01_U04.CH4.wav,9150.24,9150.5199375,background
S01_U04.CH4.wav,9150.36,9150.5999375,foreground
S01_U04.CH4.wav,9150.44,9152.8399375,background
S01_U04.CH4.wav,9152.68,9153.0799375,foreground
S01_U04.CH4.wav,9152.92,9153.2799375,background
S01_U04.CH4.wav,9153.12,9153.6399375,foreground
S01_U04.CH4.wav,9153.48,9155.7199375,background
S01_U04.CH4.wav,9155.56,9155.8399375,foreground
S01_U04.CH4.wav,9155.68,9158.0799375,background
S01_U04.CH4.wav,9157.92,9158.1199375,foreground
S01_U04.CH4.wav,9157.96,9164.9999375,background
S01_U04.CH4.wav,9164.84,9165.0799375,foreground
S01_U04.CH4.wav,9164.92,9166.8399375,background
S01_U04.CH4.wav,9166.68,9166.9599375,foreground
S01_U04.CH4.wav,9166.8,9168.7599375,background
S01_U04.CH4.wav,9168.6,9168.9199375,foreground
S01_U04.CH4.wav,9168.76,9170.4399375,background
S01_U04.CH4.wav,9170.28,9170.9999375,foreground
S01_U04.CH4.wav,9170.84,9171.1999375,background
S01_U04.CH4.wav,9171.04,9171.7999375,foreground
S01_U04.CH4.wav,9171.64,9171.9599375,background
S01_U04.CH4.wav,9171.8,9171.9999375,foreground
S01_U04.CH4.wav,9171.84,9172.1599375,background
S01_U04.CH4.wav,9172,9172.7599375,foreground
S01_U04.CH4.wav,9172.6,9172.8399375,background
S01_U04.CH4.wav,9172.68,9173.1199375,foreground
S01_U04.CH4.wav,9172.96,9174.4399375,background
S01_U04.CH4.wav,9174.28,9174.6399375,foreground
S01_U04.CH4.wav,9174.48,9175.7599375,background
S01_U04.CH4.wav,9175.6,9176.1999375,foreground
S01_U04.CH4.wav,9176.04,9177.0799375,background
S01_U04.CH4.wav,9176.92,9177.1999375,foreground
S01_U04.CH4.wav,9177.04,9177.5599375,background
S01_U04.CH4.wav,9177.4,9177.9599375,foreground
S01_U04.CH4.wav,9177.8,9180.4799375,background
S01_U04.CH4.wav,9180.32,9180.7199375,foreground
S01_U04.CH4.wav,9180.56,9181.3199375,background
S01_U04.CH4.wav,9181.16,9181.3599375,foreground
S01_U04.CH4.wav,9181.2,9181.8399375,background
S01_U04.CH4.wav,9181.68,9181.9599375,foreground
S01_U04.CH4.wav,9181.8,9182.6799375,background
S01_U04.CH4.wav,9182.52,9182.7999375,foreground
S01_U04.CH4.wav,9182.64,9186.2399375,background
S01_U04.CH4.wav,9186.08,9186.5999375,foreground
S01_U04.CH4.wav,9186.44,9187.5599375,background
S01_U04.CH4.wav,9187.4,9187.6399375,foreground
S01_U04.CH4.wav,9187.48,9191.1199375,background
S01_U04.CH4.wav,9190.96,9191.1599375,foreground
S01_U04.CH4.wav,9191,9191.9999375,background
S01_U04.CH4.wav,9191.84,9192.3199375,foreground
S01_U04.CH4.wav,9192.16,9194.2799375,background
S01_U04.CH4.wav,9194.12,9194.4399375,foreground
S01_U04.CH4.wav,9194.28,9194.6399375,background
S01_U04.CH4.wav,9194.48,9195.4799375,foreground
S01_U04.CH4.wav,9195.32,9195.6399375,background
S01_U04.CH4.wav,9195.48,9196.1599375,foreground
S01_U04.CH4.wav,9196,9199.5599375,background
S01_U04.CH4.wav,9199.4,9200.1599375,foreground
S01_U04.CH4.wav,9200,9200.1999375,background
S01_U04.CH4.wav,9200.04,9200.3199375,foreground
S01_U04.CH4.wav,9200.16,9201.5599375,background
S01_U04.CH4.wav,9201.4,9201.5999375,foreground
S01_U04.CH4.wav,9201.44,9202.3599375,background
S01_U04.CH4.wav,9202.2,9202.5599375,foreground
S01_U04.CH4.wav,9202.4,9202.5999375,background
S01_U04.CH4.wav,9202.44,9202.7599375,foreground
S01_U04.CH4.wav,9202.6,9204.2399375,background
S01_U04.CH4.wav,9204.08,9204.7199375,foreground
S01_U04.CH4.wav,9204.56,9204.9199375,background
S01_U04.CH4.wav,9204.76,9205.3999375,foreground
S01_U04.CH4.wav,9205.24,9206.3199375,background
S01_U04.CH4.wav,9206.16,9206.3999375,foreground
S01_U04.CH4.wav,9206.24,9206.5599375,background
S01_U04.CH4.wav,9206.4,9206.6399375,foreground
S01_U04.CH4.wav,9206.48,9208.0799375,background
S01_U04.CH4.wav,9207.92,9208.3599375,foreground
S01_U04.CH4.wav,9208.2,9208.5199375,background
S01_U04.CH4.wav,9208.36,9208.5599375,foreground
S01_U04.CH4.wav,9208.4,9208.9999375,background
S01_U04.CH4.wav,9208.84,9209.3599375,foreground
S01_U04.CH4.wav,9209.2,9209.8399375,background
S01_U04.CH4.wav,9209.68,9210.2399375,foreground
S01_U04.CH4.wav,9210.08,9212.2399375,background
S01_U04.CH4.wav,9212.08,9212.4399375,foreground
S01_U04.CH4.wav,9212.28,9213.0399375,background
S01_U04.CH4.wav,9212.88,9213.1199375,foreground
S01_U04.CH4.wav,9212.96,9213.3599375,background
S01_U04.CH4.wav,9213.2,9213.4399375,foreground
S01_U04.CH4.wav,9213.28,9213.6399375,background
S01_U04.CH4.wav,9213.48,9213.9199375,foreground
S01_U04.CH4.wav,9213.76,9214.7999375,background
S01_U04.CH4.wav,9214.64,9214.9599375,foreground
S01_U04.CH4.wav,9214.8,9215.2799375,background
S01_U04.CH4.wav,9215.12,9215.3599375,foreground
S01_U04.CH4.wav,9215.2,9215.5999375,background
S01_U04.CH4.wav,9215.44,9215.7199375,foreground
S01_U04.CH4.wav,9215.56,9216.3599375,background
S01_U04.CH4.wav,9216.2,9216.6799375,foreground
S01_U04.CH4.wav,9216.52,9219.0399375,background
S01_U04.CH4.wav,9218.88,9219.3999375,foreground
S01_U04.CH4.wav,9219.24,9219.4399375,background
S01_U04.CH4.wav,9219.28,9219.4799375,foreground
S01_U04.CH4.wav,9219.32,9219.6799375,background
S01_U04.CH4.wav,9219.52,9219.8399375,foreground
S01_U04.CH4.wav,9219.68,9226.9199375,background
S01_U04.CH4.wav,9226.76,9227.0799375,foreground
S01_U04.CH4.wav,9226.92,9227.4399375,background
S01_U04.CH4.wav,9227.28,9227.6799375,foreground
