Audiofile,start,end,class
S01_U04.CH4.wav,8917.64,8917.9999375,foreground
S01_U04.CH4.wav,8917.84,8918.2799375,background
S01_U04.CH4.wav,8918.12,8918.3199375,foreground
S01_U04.CH4.wav,8918.16,8918.3999375,background
S01_U04.CH4.wav,8918.24,8918.7199375,foreground
S01_U04.CH4.wav,8918.56,8918.9599375,background
S01_U04.CH4.wav,8918.8,8919.0399375,foreground
S01_U04.CH4.wav,8918.88,8919.0799375,background
S01_U04.CH4.wav,8918.92,8919.9599375,foreground
S01_U04.CH4.wav,8919.8,8919.9999375,background
S01_U04.CH4.wav,8919.84,8920.0799375,foreground
S01_U04.CH4.wav,8919.92,8920.1599375,background
S01_U04.CH4.wav,8920,8920.2799375,foreground
S01_U04.CH4.wav,8920.12,8920.5999375,background
S01_U04.CH4.wav,8920.44,8920.7999375,foreground
S01_U04.CH4.wav,8920.64,8921.0799375,background
S01_U04.CH4.wav,8920.92,8921.1199375,foreground
S01_U04.CH4.wav,8920.96,8921.2399375,background
S01_U04.CH4.wav,8921.08,8922.0399375,foreground
S01_U04.CH4.wav,8921.88,8922.0799375,background
S01_U04.CH4.wav,8921.92,8922.1199375,foreground
S01_U04.CH4.wav,8921.96,8922.2399375,background
S01_U04.CH4.wav,8922.08,8922.3999375,foreground
S01_U04.CH4.wav,8922.24,8922.7199375,background
S01_U04.CH4.wav,8922.56,8923.0799375,foreground
S01_U04.CH4.wav,8922.92,8923.4399375,background
S01_U04.CH4.wav,8923.28,8923.4799375,foreground
S01_U04.CH4.wav,8923.32,8923.5199375,background
S01_U04.CH4.wav,8923.36,8924.0399375,foreground
S01_U04.CH4.wav,8923.88,8924.0799375,background
S01_U04.CH4.wav,8923.92,8924.1999375,foreground
S01_U04.CH4.wav,8924.04,8925.6799375,background
S01_U04.CH4.wav,8925.52,8926.1599375,foreground
S01_U04.CH4.wav,8926,8927.1999375,background
S01_U04.CH4.wav,8927.04,8927.3599375,foreground
S01_U04.CH4.wav,8927.2,8928.1599375,background
S01_U04.CH4.wav,8928,8928.1999375,foreground
S01_U04.CH4.wav,8928.04,8928.6399375,background
S01_U04.CH4.wav,8928.48,8928.7599375,foreground
S01_U04.CH4.wav,8928.6,8928.7999375,background
S01_U04.CH4.wav,8928.64,8929.2399375,foreground
S01_U04.CH4.wav,8929.08,8929.9999375,background
S01_U04.CH4.wav,8929.84,8930.0399375,foreground
S01_U04.CH4.wav,8929.88,8930.4399375,background
S01_U04.CH4.wav,8930.28,8930.4799375,foreground
S01_U04.CH4.wav,8930.32,8931.5599375,background
S01_U04.CH4.wav,8931.4,8931.6799375,foreground
S01_U04.CH4.wav,8931.52,8933.1999375,background
S01_U04.CH4.wav,8933.04,8933.7999375,foreground
S01_U04.CH4.wav,8933.64,8933.9999375,background
S01_U04.CH4.wav,8933.84,8934.0399375,foreground
S01_U04.CH4.wav,8933.88,8934.1599375,background
S01_U04.CH4.wav,8934,8934.3199375,foreground
S01_U04.CH4.wav,8934.16,8934.4799375,background
S01_U04.CH4.wav,8934.32,8934.7199375,foreground
S01_U04.CH4.wav,8934.56,8935.7599375,background
S01_U04.CH4.wav,8935.6,8935.7999375,foreground
S01_U04.CH4.wav,8935.64,8935.8399375,background
S01_U04.CH4.wav,8935.68,8935.8799375,foreground
S01_U04.CH4.wav,8935.72,8936.3599375,background
S01_U04.CH4.wav,8936.2,8936.3999375,foreground
S01_U04.CH4.wav,8936.24,8937.1199375,background
S01_U04.CH4.wav,8936.96,8937.1599375,foreground
S01_U04.CH4.wav,8937,8937.6399375,background
S01_U04.CH4.wav,8937.48,8937.6799375,foreground
S01_U04.CH4.wav,8937.52,8939.4799375,background
S01_U04.CH4.wav,8939.32,8939.6799375,foreground
S01_U04.CH4.wav,8939.52,8939.7199375,background
S01_U04.CH4.wav,8939.56,8940.0399375,foreground
S01_U04.CH4.wav,8939.88,8940.0799375,background
S01_U04.CH4.wav,8939.92,8940.1599375,foreground
S01_U04.CH4.wav,8940,8940.3199375,background
S01_U04.CH4.wav,8940.16,8940.4399375,foreground
S01_U04.CH4.wav,8940.28,8941.1599375,background
S01_U04.CH4.wav,8941,8941.2399375,foreground
S01_U04.CH4.wav,8941.08,8942.1199375,background
S01_U04.CH4.wav,8941.96,8942.1599375,foreground
S01_U04.CH4.wav,8942,8942.1999375,background
S01_U04.CH4.wav,8942.04,8942.2399375,foreground
S01_U04.CH4.wav,8942.08,8942.2799375,background
S01_U04.CH4.wav,8942.12,8942.3199375,foreground
S01_U04.CH4.wav,8942.16,8943.6799375,background
S01_U04.CH4.wav,8943.52,8943.8799375,foreground
S01_U04.CH4.wav,8943.72,8944.0399375,background
S01_U04.CH4.wav,8943.88,8944.1599375,foreground
S01_U04.CH4.wav,8944,8944.3199375,background
S01_U04.CH4.wav,8944.16,8944.6799375,foreground
S01_U04.CH4.wav,8944.52,8944.9999375,background
S01_U04.CH4.wav,8944.84,8945.0799375,foreground
S01_U04.CH4.wav,8944.92,8945.1599375,background
S01_U04.CH4.wav,8945,8945.1999375,foreground
S01_U04.CH4.wav,8945.04,8945.3599375,background
S01_U04.CH4.wav,8945.2,8945.4399375,foreground
S01_U04.CH4.wav,8945.28,8945.7199375,background
S01_U04.CH4.wav,8945.56,8945.7999375,foreground
S01_U04.CH4.wav,8945.64,8945.8399375,background
S01_U04.CH4.wav,8945.68,8945.9199375,foreground
S01_U04.CH4.wav,8945.76,8948.0399375,background
S01_U04.CH4.wav,8947.88,8948.0799375,foreground
S01_U04.CH4.wav,8947.92,8949.5599375,background
S01_U04.CH4.wav,8949.4,8949.9599375,foreground
S01_U04.CH4.wav,8949.8,8950.3999375,background
S01_U04.CH4.wav,8950.24,8950.5999375,foreground
S01_U04.CH4.wav,8950.44,8951.0399375,background
S01_U04.CH4.wav,8950.88,8951.0799375,foreground
S01_U04.CH4.wav,8950.92,8951.6399375,background
S01_U04.CH4.wav,8951.48,8951.7999375,foreground
S01_U04.CH4.wav,8951.64,8951.8799375,background
S01_U04.CH4.wav,8951.72,8951.9599375,foreground
S01_U04.CH4.wav,8951.8,8951.9999375,background
S01_U04.CH4.wav,8951.84,8952.0399375,foreground
S01_U04.CH4.wav,8951.88,8952.3599375,background
S01_U04.CH4.wav,8952.2,8952.4399375,foreground
S01_U04.CH4.wav,8952.28,8954.5999375,background
S01_U04.CH4.wav,8954.44,8954.7599375,foreground
S01_U04.CH4.wav,8954.6,8955.1999375,background
S01_U04.CH4.wav,8955.04,8955.2399375,foreground
S01_U04.CH4.wav,8955.08,8956.1599375,background
S01_U04.CH4.wav,8956,8956.3599375,foreground
S01_U04.CH4.wav,8956.2,8956.4399375,background
S01_U04.CH4.wav,8956.28,8956.4799375,foreground
S01_U04.CH4.wav,8956.32,8956.5199375,background
S01_U04.CH4.wav,8956.36,8956.7599375,foreground
S01_U04.CH4.wav,8956.6,8957.1599375,background
S01_U04.CH4.wav,8957,8957.3599375,foreground
S01_U04.CH4.wav,8957.2,8957.6799375,background
S01_U04.CH4.wav,8957.52,8958.4399375,foreground
S01_U04.CH4.wav,8958.28,8958.5999375,background
S01_U04.CH4.wav,8958.44,8958.8399375,foreground
S01_U04.CH4.wav,8958.68,8958.8799375,background
S01_U04.CH4.wav,8958.72,8959.3599375,foreground
S01_U04.CH4.wav,8959.2,8959.5999375,background
S01_U04.CH4.wav,8959.44,8959.6799375,foreground
S01_U04.CH4.wav,8959.52,8961.7999375,background
S01_U04.CH4.wav,8961.64,8961.8799375,foreground
S01_U04.CH4.wav,8961.72,8962.4399375,background
S01_U04.CH4.wav,8962.28,8962.4799375,foreground
S01_U04.CH4.wav,8962.32,8964.1599375,background
S01_U04.CH4.wav,8964,8964.9199375,foreground
S01_U04.CH4.wav,8964.76,8964.9999375,background
S01_U04.CH4.wav,8964.84,8965.0799375,foreground
S01_U04.CH4.wav,8964.92,8965.4399375,background
S01_U04.CH4.wav,8965.28,8965.5199375,foreground
S01_U04.CH4.wav,8965.36,8965.5599375,background
S01_U04.CH4.wav,8965.4,8965.9199375,foreground
S01_U04.CH4.wav,8965.76,8967.0799375,background
S01_U04.CH4.wav,8966.92,8967.1199375,foreground
S01_U04.CH4.wav,8966.96,8967.8799375,background
S01_U04.CH4.wav,8967.72,8968.5599375,foreground
S01_U04.CH4.wav,8968.4,8969.4399375,background
S01_U04.CH4.wav,8969.28,8969.5999375,foreground
S01_U04.CH4.wav,8969.44,8969.7999375,background
S01_U04.CH4.wav,8969.64,8969.8799375,foreground
S01_U04.CH4.wav,8969.72,8969.9999375,background
S01_U04.CH4.wav,8969.84,8970.0399375,foreground
S01_U04.CH4.wav,8969.88,8970.1999375,background
S01_U04.CH4.wav,8970.04,8970.2399375,foreground
S01_U04.CH4.wav,8970.08,8970.8399375,background
S01_U04.CH4.wav,8970.68,8971.2399375,foreground
S01_U04.CH4.wav,8971.08,8971.4799375,background
S01_U04.CH4.wav,8971.32,8971.5599375,foreground
S01_U04.CH4.wav,8971.4,8971.7999375,background
S01_U04.CH4.wav,8971.64,8971.9999375,foreground
S01_U04.CH4.wav,8971.84,8976.3999375,background
S01_U04.CH4.wav,8976.24,8976.6399375,foreground
S01_U04.CH4.wav,8976.48,8976.9599375,background
S01_U04.CH4.wav,8976.8,8976.9999375,foreground
S01_U04.CH4.wav,8976.84,8977.0399375,background
S01_U04.CH4.wav,8976.88,8977.1999375,foreground
S01_U04.CH4.wav,8977.04,8978.0799375,background
S01_U04.CH4.wav,8977.92,8978.1199375,foreground
S01_U04.CH4.wav,8977.96,8978.8799375,background
S01_U04.CH4.wav,8978.72,8979.0799375,foreground
S01_U04.CH4.wav,8978.92,8981.1599375,background
S01_U04.CH4.wav,8981,8981.1999375,foreground
S01_U04.CH4.wav,8981.04,8981.5599375,background
S01_U04.CH4.wav,8981.4,8981.7999375,foreground
S01_U04.CH4.wav,8981.64,8981.8799375,background
S01_U04.CH4.wav,8981.72,8981.9599375,foreground
S01_U04.CH4.wav,8981.8,8983.8399375,background
S01_U04.CH4.wav,8983.68,8984.0799375,foreground
S01_U04.CH4.wav,8983.92,8984.3199375,background
S01_U04.CH4.wav,8984.16,8984.5199375,foreground
S01_U04.CH4.wav,8984.36,8984.5999375,background
S01_U04.CH4.wav,8984.44,8984.6799375,foreground
S01_U04.CH4.wav,8984.52,8984.7599375,background
S01_U04.CH4.wav,8984.6,8985.1999375,foreground
S01_U04.CH4.wav,8985.04,8986.4399375,background
S01_U04.CH4.wav,8986.28,8986.4799375,foreground
S01_U04.CH4.wav,8986.32,8986.6799375,background
S01_U04.CH4.wav,8986.52,8987.1599375,foreground
S01_U04.CH4.wav,8987,8988.0799375,background
S01_U04.CH4.wav,8987.92,8988.1199375,foreground
S01_U04.CH4.wav,8987.96,8988.1599375,background
S01_U04.CH4.wav,8988,8988.1999375,foreground
S01_U04.CH4.wav,8988.04,8988.2399375,background
S01_U04.CH4.wav,8988.08,8988.7599375,foreground
S01_U04.CH4.wav,8988.6,8988.7999375,background
S01_U04.CH4.wav,8988.64,8989.0799375,foreground
S01_U04.CH4.wav,8988.92,8989.1599375,background
S01_U04.CH4.wav,8989,8989.5599375,foreground
S01_U04.CH4.wav,8989.4,8990.1599375,background
S01_U04.CH4.wav,8990,8990.3599375,foreground
S01_U04.CH4.wav,8990.2,8990.7199375,background
S01_U04.CH4.wav,8990.56,8990.7599375,foreground
S01_U04.CH4.wav,8990.6,8991.3199375,background
S01_U04.CH4.wav,8991.16,8991.7199375,foreground
S01_U04.CH4.wav,8991.56,8991.7599375,background
S01_U04.CH4.wav,8991.6,8992.3199375,foreground
S01_U04.CH4.wav,8992.16,8993.9999375,background
S01_U04.CH4.wav,8993.84,8994.3999375,foreground
S01_U04.CH4.wav,8994.24,8994.5599375,background
S01_U04.CH4.wav,8994.4,8994.5999375,foreground
S01_U04.CH4.wav,8994.44,8994.7199375,background
S01_U04.CH4.wav,8994.56,8994.8399375,foreground
S01_U04.CH4.wav,8994.68,8995.0799375,background
S01_U04.CH4.wav,8994.92,8995.1199375,foreground
S01_U04.CH4.wav,8994.96,8997.1599375,background
S01_U04.CH4.wav,8997,8997.4399375,foreground
S01_U04.CH4.wav,8997.28,8998.0799375,background
S01_U04.CH4.wav,8997.92,8998.2799375,foreground
S01_U04.CH4.wav,8998.12,8998.5999375,background
S01_U04.CH4.wav,8998.44,8998.6399375,foreground
S01_U04.CH4.wav,8998.48,9000.1199375,background
S01_U04.CH4.wav,8999.96,9000.1599375,foreground
S01_U04.CH4.wav,9000,9000.9599375,background
S01_U04.CH4.wav,9000.8,9001.1599375,foreground
S01_U04.CH4.wav,9001,9002.6399375,background
S01_U04.CH4.wav,9002.48,9002.6799375,foreground
S01_U04.CH4.wav,9002.52,9003.1599375,background
S01_U04.CH4.wav,9003,9003.4799375,foreground
S01_U04.CH4.wav,9003.32,9004.0399375,background
S01_U04.CH4.wav,9003.88,9004.1999375,foreground
S01_U04.CH4.wav,9004.04,9004.5599375,background
S01_U04.CH4.wav,9004.4,9004.8399375,foreground
S01_U04.CH4.wav,9004.68,9005.1199375,background
S01_U04.CH4.wav,9004.96,9005.1599375,foreground
S01_U04.CH4.wav,9005,9005.1999375,background
S01_U04.CH4.wav,9005.04,9005.2399375,foreground
S01_U04.CH4.wav,9005.08,9005.5199375,background
S01_U04.CH4.wav,9005.36,9005.6799375,foreground
S01_U04.CH4.wav,9005.52,9005.7599375,background
S01_U04.CH4.wav,9005.6,9005.7999375,foreground
S01_U04.CH4.wav,9005.64,9005.8399375,background
S01_U04.CH4.wav,9005.68,9006.2799375,foreground
S01_U04.CH4.wav,9006.12,9006.3999375,background
S01_U04.CH4.wav,9006.24,9006.5999375,foreground
S01_U04.CH4.wav,9006.44,9006.9599375,background
S01_U04.CH4.wav,9006.8,9006.9999375,foreground
S01_U04.CH4.wav,9006.84,9008.0799375,background
S01_U04.CH4.wav,9007.92,9008.1199375,foreground
S01_U04.CH4.wav,9007.96,9008.1599375,background
S01_U04.CH4.wav,9008,9008.3599375,foreground
S01_U04.CH4.wav,9008.2,9009.1599375,background
S01_U04.CH4.wav,9009,9009.5199375,foreground
S01_U04.CH4.wav,9009.36,9009.7999375,background
S01_U04.CH4.wav,9009.64,9009.8399375,foreground
S01_U04.CH4.wav,9009.68,9010.1199375,background
S01_U04.CH4.wav,9009.96,9010.7199375,foreground
S01_U04.CH4.wav,9010.56,9011.3199375,background
S01_U04.CH4.wav,9011.16,9011.4799375,foreground
S01_U04.CH4.wav,9011.32,9013.8399375,background
S01_U04.CH4.wav,9013.68,9013.9199375,foreground
S01_U04.CH4.wav,9013.76,9014.2799375,background
S01_U04.CH4.wav,9014.12,9014.5199375,foreground
S01_U04.CH4.wav,9014.36,9015.4799375,background
S01_U04.CH4.wav,9015.32,9015.5199375,foreground
S01_U04.CH4.wav,9015.36,9015.5599375,background
S01_U04.CH4.wav,9015.4,9015.5999375,foreground
S01_U04.CH4.wav,9015.44,9017.2799375,background
S01_U04.CH4.wav,9017.12,9017.4399375,foreground
S01_U04.CH4.wav,9017.28,9018.3599375,background
S01_U04.CH4.wav,9018.2,9018.4399375,foreground
S01_U04.CH4.wav,9018.28,9019.3999375,background
S01_U04.CH4.wav,9019.24,9019.4399375,foreground
S01_U04.CH4.wav,9019.28,9019.4799375,background
S01_U04.CH4.wav,9019.32,9019.5199375,foreground
S01_U04.CH4.wav,9019.36,9020.1199375,background
S01_U04.CH4.wav,9019.96,9020.3599375,foreground
S01_U04.CH4.wav,9020.2,9020.3999375,background
S01_U04.CH4.wav,9020.24,9020.4399375,foreground
S01_U04.CH4.wav,9020.28,9020.4799375,background
S01_U04.CH4.wav,9020.32,9020.5599375,foreground
S01_U04.CH4.wav,9020.4,9020.9999375,background
S01_U04.CH4.wav,9020.84,9021.0399375,foreground
S01_U04.CH4.wav,9020.88,9021.2799375,background
S01_U04.CH4.wav,9021.12,9021.3199375,foreground
S01_U04.CH4.wav,9021.16,9021.6799375,background
S01_U04.CH4.wav,9021.52,9021.7999375,foreground
S01_U04.CH4.wav,9021.64,9022.3199375,background
S01_U04.CH4.wav,9022.16,9022.3599375,foreground
S01_U04.CH4.wav,9022.2,9022.7599375,background
S01_U04.CH4.wav,9022.6,9022.7999375,foreground
S01_U04.CH4.wav,9022.64,9023.6799375,background
S01_U04.CH4.wav,9023.52,9023.7199375,foreground
S01_U04.CH4.wav,9023.56,9024.1599375,background
S01_U04.CH4.wav,9024,9024.3199375,foreground
S01_U04.CH4.wav,9024.16,9024.9599375,background
S01_U04.CH4.wav,9024.8,9024.9999375,foreground
S01_U04.CH4.wav,9024.84,9026.4799375,background
S01_U04.CH4.wav,9026.32,9026.5199375,foreground
S01_U04.CH4.wav,9026.36,9026.5999375,background
S01_U04.CH4.wav,9026.44,9026.7199375,foreground
S01_U04.CH4.wav,9026.56,9026.7999375,background
S01_U04.CH4.wav,9026.64,9026.8799375,foreground
S01_U04.CH4.wav,9026.72,9028.4799375,background
S01_U04.CH4.wav,9028.32,9028.5999375,foreground
S01_U04.CH4.wav,9028.44,9031.3599375,background
S01_U04.CH4.wav,9031.2,9031.4799375,foreground
S01_U04.CH4.wav,9031.32,9033.3999375,background
S01_U04.CH4.wav,9033.24,9033.4399375,foreground
S01_U04.CH4.wav,9033.28,9034.0399375,background
S01_U04.CH4.wav,9033.88,9034.0799375,foreground
S01_U04.CH4.wav,9033.92,9034.1199375,background
S01_U04.CH4.wav,9033.96,9034.3599375,foreground
S01_U04.CH4.wav,9034.2,9035.1999375,background
S01_U04.CH4.wav,9035.04,9035.5599375,foreground
S01_U04.CH4.wav,9035.4,9035.9999375,background
S01_U04.CH4.wav,9035.84,9036.0799375,foreground
S01_U04.CH4.wav,9035.92,9036.6399375,background
S01_U04.CH4.wav,9036.48,9036.6799375,foreground
S01_U04.CH4.wav,9036.52,9037.3599375,background
S01_U04.CH4.wav,9037.2,9037.3999375,foreground
S01_U04.CH4.wav,9037.24,9039.1999375,background
S01_U04.CH4.wav,9039.04,9039.3999375,foreground
S01_U04.CH4.wav,9039.24,9039.8399375,background
S01_U04.CH4.wav,9039.68,9039.8799375,foreground
S01_U04.CH4.wav,9039.72,9040.0399375,background
S01_U04.CH4.wav,9039.88,9040.1999375,foreground
S01_U04.CH4.wav,9040.04,9040.2799375,background
S01_U04.CH4.wav,9040.12,9040.4399375,foreground
S01_U04.CH4.wav,9040.28,9040.9599375,background
S01_U04.CH4.wav,9040.8,9041.1599375,foreground
S01_U04.CH4.wav,9041,9041.1999375,background
S01_U04.CH4.wav,9041.04,9041.2399375,foreground
S01_U04.CH4.wav,9041.08,9041.3999375,background
S01_U04.CH4.wav,9041.24,9041.4399375,foreground
S01_U04.CH4.wav,9041.28,9041.5199375,background
S01_U04.CH4.wav,9041.36,9041.5999375,foreground
S01_U04.CH4.wav,9041.44,9041.7199375,background
S01_U04.CH4.wav,9041.56,9041.8799375,foreground
S01_U04.CH4.wav,9041.72,9043.4399375,background
S01_U04.CH4.wav,9043.28,9043.6799375,foreground
S01_U04.CH4.wav,9043.52,9043.9999375,background
S01_U04.CH4.wav,9043.84,9044.0799375,foreground
S01_U04.CH4.wav,9043.92,9044.1199375,background
S01_U04.CH4.wav,9043.96,9044.1599375,foreground
S01_U04.CH4.wav,9044,9044.9199375,background
S01_U04.CH4.wav,9044.76,9045.0399375,foreground
S01_U04.CH4.wav,9044.88,9045.0799375,background
S01_U04.CH4.wav,9044.92,9045.1199375,foreground
S01_U04.CH4.wav,9044.96,9045.1599375,background
S01_U04.CH4.wav,9045,9045.2799375,foreground
S01_U04.CH4.wav,9045.12,9045.3599375,background
S01_U04.CH4.wav,9045.2,9045.3999375,foreground
S01_U04.CH4.wav,9045.24,9045.7199375,background
S01_U04.CH4.wav,9045.56,9045.7599375,foreground
S01_U04.CH4.wav,9045.6,9045.7999375,background
S01_U04.CH4.wav,9045.64,9046.3999375,foreground
S01_U04.CH4.wav,9046.24,9047.0799375,background
S01_U04.CH4.wav,9046.92,9047.3999375,foreground
S01_U04.CH4.wav,9047.24,9047.7999375,background
S01_U04.CH4.wav,9047.64,9047.8799375,foreground
S01_U04.CH4.wav,9047.72,9047.9199375,background
S01_U04.CH4.wav,9047.76,9047.9599375,foreground
S01_U04.CH4.wav,9047.8,9048.6799375,background
S01_U04.CH4.wav,9048.52,9048.7999375,foreground
S01_U04.CH4.wav,9048.64,9049.7599375,background
S01_U04.CH4.wav,9049.6,9049.7999375,foreground
S01_U04.CH4.wav,9049.64,9049.8799375,background
S01_U04.CH4.wav,9049.72,9049.9599375,foreground
S01_U04.CH4.wav,9049.8,9051.7199375,background
S01_U04.CH4.wav,9051.56,9051.7599375,foreground
S01_U04.CH4.wav,9051.6,9051.8399375,background
S01_U04.CH4.wav,9051.68,9052.1199375,foreground
S01_U04.CH4.wav,9051.96,9052.4799375,background
S01_U04.CH4.wav,9052.32,9052.6399375,foreground
S01_U04.CH4.wav,9052.48,9053.9599375,background
S01_U04.CH4.wav,9053.8,9054.1999375,foreground
S01_U04.CH4.wav,9054.04,9056.5999375,background
S01_U04.CH4.wav,9056.44,9056.6399375,foreground
S01_U04.CH4.wav,9056.48,9057.8799375,background
S01_U04.CH4.wav,9057.72,9058.1199375,foreground
S01_U04.CH4.wav,9057.96,9058.3199375,background
S01_U04.CH4.wav,9058.16,9058.3599375,foreground
S01_U04.CH4.wav,9058.2,9058.4399375,background
S01_U04.CH4.wav,9058.28,9058.5999375,foreground
S01_U04.CH4.wav,9058.44,9058.7999375,background
S01_U04.CH4.wav,9058.64,9058.8799375,foreground
S01_U04.CH4.wav,9058.72,9059.1999375,background
S01_U04.CH4.wav,9059.04,9059.2399375,foreground
S01_U04.CH4.wav,9059.08,9059.3599375,background
S01_U04.CH4.wav,9059.2,9059.3999375,foreground
S01_U04.CH4.wav,9059.24,9059.8799375,background
S01_U04.CH4.wav,9059.72,9060.0399375,foreground
S01_U04.CH4.wav,9059.88,9060.1999375,background
S01_U04.CH4.wav,9060.04,9060.3199375,foreground
S01_U04.CH4.wav,9060.16,9060.6399375,background
S01_U04.CH4.wav,9060.48,9060.9199375,foreground
S01_U04.CH4.wav,9060.76,9060.9599375,background
S01_U04.CH4.wav,9060.8,9061.0399375,foreground
S01_U04.CH4.wav,9060.88,9061.6799375,background
S01_U04.CH4.wav,9061.52,9061.7599375,foreground
S01_U04.CH4.wav,9061.6,9061.9199375,background
S01_U04.CH4.wav,9061.76,9062.1599375,foreground
S01_U04.CH4.wav,9062,9062.6399375,background
S01_U04.CH4.wav,9062.48,9062.7199375,foreground
S01_U04.CH4.wav,9062.56,9063.5599375,background
S01_U04.CH4.wav,9063.4,9063.5999375,foreground
S01_U04.CH4.wav,9063.44,9063.6399375,background
S01_U04.CH4.wav,9063.48,9063.7599375,foreground
S01_U04.CH4.wav,9063.6,9063.7999375,background
S01_U04.CH4.wav,9063.64,9063.8399375,foreground
S01_U04.CH4.wav,9063.68,9064.6399375,background
S01_U04.CH4.wav,9064.48,9064.7999375,foreground
S01_U04.CH4.wav,9064.64,9065.7199375,background
S01_U04.CH4.wav,9065.56,9065.7599375,foreground
S01_U04.CH4.wav,9065.6,9066.5999375,background
S01_U04.CH4.wav,9066.44,9066.6399375,foreground
S01_U04.CH4.wav,9066.48,9067.0399375,background
S01_U04.CH4.wav,9066.88,9067.7999375,foreground
S01_U04.CH4.wav,9067.64,9068.3199375,background
S01_U04.CH4.wav,9068.16,9068.4399375,foreground
S01_U04.CH4.wav,9068.28,9068.9999375,background
S01_U04.CH4.wav,9068.84,9069.3999375,foreground
S01_U04.CH4.wav,9069.24,9069.5599375,background
S01_U04.CH4.wav,9069.4,9069.8799375,foreground
S01_U04.CH4.wav,9069.72,9069.9599375,background
S01_U04.CH4.wav,9069.8,9069.9999375,foreground
S01_U04.CH4.wav,9069.84,9070.4799375,background
S01_U04.CH4.wav,9070.32,9071.6399375,foreground
S01_U04.CH4.wav,9071.48,9071.6799375,background
S01_U04.CH4.wav,9071.52,9071.9999375,foreground
S01_U04.CH4.wav,9071.84,9078.1599375,background
S01_U04.CH4.wav,9078,9078.2399375,foreground
S01_U04.CH4.wav,9078.08,9079.1199375,background
S01_U04.CH4.wav,9078.96,9079.1999375,foreground
S01_U04.CH4.wav,9079.04,9079.2799375,background
S01_U04.CH4.wav,9079.12,9079.3599375,foreground
S01_U04.CH4.wav,9079.2,9082.2399375,background
S01_U04.CH4.wav,9082.08,9082.5599375,foreground
S01_U04.CH4.wav,9082.4,9082.6799375,background
S01_U04.CH4.wav,9082.52,9083.1199375,foreground
S01_U04.CH4.wav,9082.96,9084.2399375,background
S01_U04.CH4.wav,9084.08,9084.3999375,foreground
S01_U04.CH4.wav,9084.24,9084.6399375,background
S01_U04.CH4.wav,9084.48,9084.7999375,foreground
S01_U04.CH4.wav,9084.64,9085.0799375,background
S01_U04.CH4.wav,9084.92,9085.3999375,foreground
S01_U04.CH4.wav,9085.24,9085.5199375,background
S01_U04.CH4.wav,9085.36,9085.5999375,foreground
S01_U04.CH4.wav,9085.44,9085.7199375,background
S01_U04.CH4.wav,9085.56,9085.7599375,foreground
S01_U04.CH4.wav,9085.6,9085.7999375,background
S01_U04.CH4.wav,9085.64,9085.8399375,foreground
S01_U04.CH4.wav,9085.68,9085.8799375,background
S01_U04.CH4.wav,9085.72,9086.2399375,foreground
S01_U04.CH4.wav,9086.08,9086.8399375,background
S01_U04.CH4.wav,9086.68,9086.8799375,foreground
S01_U04.CH4.wav,9086.72,9087.5599375,background
S01_U04.CH4.wav,9087.4,9087.5999375,foreground
S01_U04.CH4.wav,9087.44,9088.2399375,background
S01_U04.CH4.wav,9088.08,9088.5599375,foreground
S01_U04.CH4.wav,9088.4,9088.7199375,background
S01_U04.CH4.wav,9088.56,9088.8399375,foreground
S01_U04.CH4.wav,9088.68,9092.0399375,background
S01_U04.CH4.wav,9091.88,9092.0799375,foreground
S01_U04.CH4.wav,9091.92,9092.3999375,background
S01_U04.CH4.wav,9092.24,9092.5599375,foreground
S01_U04.CH4.wav,9092.4,9092.7599375,background
S01_U04.CH4.wav,9092.6,9092.9999375,foreground
S01_U04.CH4.wav,9092.84,9093.7999375,background
S01_U04.CH4.wav,9093.64,9094.2799375,foreground
S01_U04.CH4.wav,9094.12,9094.6399375,background
S01_U04.CH4.wav,9094.48,9094.8399375,foreground
S01_U04.CH4.wav,9094.68,9094.8799375,background
S01_U04.CH4.wav,9094.72,9095.0799375,foreground
S01_U04.CH4.wav,9094.92,9095.1199375,background
S01_U04.CH4.wav,9094.96,9095.1999375,foreground
S01_U04.CH4.wav,9095.04,9095.2799375,background
S01_U04.CH4.wav,9095.12,9095.4799375,foreground
S01_U04.CH4.wav,9095.32,9095.9199375,background
S01_U04.CH4.wav,9095.76,9095.9999375,foreground
S01_U04.CH4.wav,9095.84,9096.3999375,background
S01_U04.CH4.wav,9096.24,9096.4399375,foreground
S01_U04.CH4.wav,9096.28,9096.4799375,background
S01_U04.CH4.wav,9096.32,9096.5199375,foreground
S01_U04.CH4.wav,9096.36,9096.8399375,background
S01_U04.CH4.wav,9096.68,9097.1599375,foreground
S01_U04.CH4.wav,9097,9097.1999375,background
S01_U04.CH4.wav,9097.04,9097.3199375,foreground
S01_U04.CH4.wav,9097.16,9097.5599375,background
S01_U04.CH4.wav,9097.4,9097.5999375,foreground
S01_U04.CH4.wav,9097.44,9098.1599375,background
S01_U04.CH4.wav,9098,9098.2799375,foreground
S01_U04.CH4.wav,9098.12,9098.3599375,background
S01_U04.CH4.wav,9098.2,9098.5999375,foreground
S01_U04.CH4.wav,9098.44,9098.7199375,background
S01_U04.CH4.wav,9098.56,9098.8399375,foreground
S01_U04.CH4.wav,9098.68,9098.8799375,background
S01_U04.CH4.wav,9098.72,9098.9199375,foreground
